編集区分,新規変更区分名称,取引先区分コード,取引先区分名,取引先コード,社内取引部門表示コード,社内取引部門名（略）,適格請求書発行事業者登録番号,企業コード,企業名（略）,得意先フラグ,需要家フラグ,出荷先フラグ,仕入先フラグ,入荷元フラグ,請求先フラグ,支払先フラグ,諸口取引先フラグ,取引先名１,取引先名２,取引先名（略）,取引先名（カナ）,取引先名（英字）,休日パターンコード,休日パターン名,国コード,国名称,取引先地域分類値コード,取引先地域分類値,郵便番号,住所１,住所２,住所３,ＴＥＬ,ＦＡＸ,取引開始日付,取引終了日付,備考,分類値コード１,分類値１,分類値コード２,分類値２,分類値コード３,分類値３,分類値コード４,分類値４,分類値コード５,分類値５,分類値コード６,分類値６,分類値コード７,分類値７,分類値コード８,分類値８,分類値コード９,分類値９,分類値コード１０,分類値１０,使用不可フラグ,取引先所在地区分,取引先所在地区分名,国内取引フラグ,外為取引フラグ,通貨コード,消費税端数計算区分,消費税計算単位区分,取引金額端数処理区分,承認申請状況区分名,承認申請番号,承認申請日付,承認申請者名,承認申請部門名（略）,登録者名,登録日時,更新者名,更新日時,得意先担当者コード,得意先担当者名,得意先担当部門表示コード,得意先担当部門名（略）,得意先先方担当者名,得意先先方担当者ＭＡＩＬ,得意先先方担当者ＴＥＬ,得意先分類値コード１,得意先分類値１,得意先分類値コード２,得意先分類値２,得意先分類値コード３,得意先分類値３,得意先分類値コード４,得意先分類値４,得意先分類値コード５,得意先分類値５,得意先備考,得意先ランク分類値コード,得意先ランク分類値,得意先インコタームズ１,得意先インコタームズ２,売上消費税区分,売上消費税計算区分,得意先貿易輸送手段区分,得意先貿易輸送手段区分名,検収リードタイム,請求案内伝票値引表示フラグ,納品書金額表示フラグ,輸送手段コード１,輸送手段名１,輸送手段コード２,輸送手段名２,倉庫コード１,倉庫名（略）１,倉庫１配送リードタイム（輸送１）,倉庫１配送リードタイム（輸送２）,倉庫コード２,倉庫名（略）２,倉庫２配送リードタイム（輸送１）,倉庫２配送リードタイム（輸送２）,倉庫コード３,倉庫名（略）３,倉庫３配送リードタイム（輸送１）,倉庫３配送リードタイム（輸送２）,倉庫コード４,倉庫名（略）４,倉庫４配送リードタイム（輸送１）,倉庫４配送リードタイム（輸送２）,倉庫コード５,倉庫名（略）５,倉庫５配送リードタイム（輸送１）,倉庫５配送リードタイム（輸送２）,仕入先担当者コード,仕入先担当者名,仕入先担当部門表示コード,仕入先担当部門名（略）,仕入先先方担当者名,仕入先先方担当者ＭＡＩＬ,仕入先先方担当者ＴＥＬ,仕入先分類値コード１,仕入先分類値１,仕入先分類値コード２,仕入先分類値２,仕入先分類値コード３,仕入先分類値３,仕入先分類値コード４,仕入先分類値４,仕入先分類値コード５,仕入先分類値５,仕入先備考,仕入先ランク分類値コード,仕入先ランク分類値,仕入先インコタームズ１,仕入先インコタームズ２,仕入消費税区分,仕入消費税計算区分,仕入先貿易輸送手段区分,仕入先貿易輸送手段区分名,下請事業者フラグ,支払通知書出力内容,預り源泉対象初期値フラグ,預り源泉税端数計算区分,支払消費税差額計算フラグ,取込支払消費税差額計算フラグ,共通支払先フラグ,支払書内容確認コメント,支払決済条件行番号,支払決済条件コード,支払決済条件名,支払決済条件名（略）,取引形態区分,支払締区分,支払締名寄フラグ,名寄部門表示コード,名寄部門名（略）,名寄部門基準日付,支払通知書書式区分,支払通知書品目内訳表示フラグ,支払基準金額,支払決済条件使用不可フラグ,分割条件（未満）,分割率（未満）,端数桁数（未満）,端数区分（未満）,分割基準金額（未満）,支払方法コード（未満１）,支払方法名（未満１）,休日考慮区分（未満１）,出金口座コード（未満１）,出金口座名（未満１）,支払方法コード（未満２）,支払方法名（未満２）,休日考慮区分（未満２）,出金口座コード（未満２）,出金口座名（未満２）,分割条件（以上）,分割率（以上）,端数桁数（以上）,端数区分（以上）,分割基準金額（以上）,支払方法コード（以上１）,支払方法名（以上１）,休日考慮区分（以上１）,出金口座コード（以上１）,出金口座名（以上１）,支払方法コード（以上２）,支払方法名（以上２）,休日考慮区分（以上２）,出金口座コード（以上２）,出金口座名（以上２）,振込先金融機関コード,振込先金融機関名,振込先金融機関店舗コード,振込先金融機関店舗名,振込先銀行口座種別区分,振込先銀行口座番号,振込先銀行口座名義人名,振込先銀行口座名義人名（カナ）,先方負担振込手数料フラグ,振込先郵便口座番号,振込先郵便口座名義人名,振込先郵便口座名義人名（カナ）,手形支払サイト,支払手形期日指定月数,支払手形期日指定日,支払手形休日区分,手形種類コード,手形種類名,期日振込サイト,期日指定月数,期日指定日,休日区分,外国送金種類区分,外国送金受取方法区分,外国送金先方負担手数料フラグ,外国送金目的（英字）,外国送金メッセージ（英字）,外国送金受取人名（英字）,外国送金受取人住所（英字）,外国送金受取人口座番号,外国送金支払先銀行名（英字）,外国送金支払先銀行支店名（英字）,外国送金支払先銀行住所（英字）,コルレス先経由銀行名（英字）,コルレス先経由銀行支店名（英字）,コルレス先経由銀行住所（英字）,非コルレス先経由銀行名（英字）,非コルレス先経由銀行支店名（英字）,非コルレス先経由銀行住所（英字）,支払締日,期日サイクル区分（未満１）,期日指定月数（未満１）,期日指定支払日（未満１）,期日指定日数（未満１）,期日サイクル区分（未満２）,期日指定月数（未満２）,期日指定支払日（未満２）,期日指定日数（未満２）,期日サイクル区分（以上１）,期日指定月数（以上１）,期日指定支払日（以上１）,期日指定日数（以上１）,期日サイクル区分（以上２）,期日指定月数（以上２）,期日指定支払日（以上２）,期日指定日数（以上２）
,,00,初期導入,10000021,,,,,,0,0,0,0,0,0,0,0,紹介家事,,紹介家事,ｼｮｳｶｲｶｼﾞ,,,,,,,,,,,,,,19000101,99991231,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,1,JPY,1,2,3,－,,,　,,システム　管理者,20140129142945981,システム　管理者,20140328195936347,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,00,初期導入,10000022,,,,,,0,0,0,0,0,0,0,0,配膳部,,配膳部,ﾊｲｾﾞﾝﾌﾞ,,,,,,,,,,,,,,19000101,99991231,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,1,JPY,1,2,3,－,,,　,,システム　管理者,20140129142945981,システム　管理者,20140328195936347,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,00,初期導入,10000023,,,,,,0,0,0,0,0,0,0,0,派遣事業部,,派遣事業部,ﾊｹﾝｼﾞｷﾞｮｳﾌﾞ,,,,,,,,,,,,,,19000101,99991231,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,1,JPY,1,2,3,－,,,　,,システム　管理者,20140129142945981,システム　管理者,20140328195936347,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,00,初期導入,10000024,,,,,,0,0,0,0,0,0,0,0,配膳部(求職）,,配膳部(求職）,ﾊｲｾﾞﾝﾌﾞ(ｷｭｳｼｮｸ),,,,,,,,,,,,,,19000101,99991231,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,1,JPY,1,2,3,－,,,　,,システム　管理者,20140129142945981,システム　管理者,20140328195936347,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,00,初期導入,10000028,,,,,,0,0,0,0,0,0,1,0,㈱ｱｲﾃﾞﾑ,,㈱ｱｲﾃﾞﾑ,ｱｲﾃﾞﾑ,,,,,,,,,東京都品川区西五反田2-23-5 ジニアスビル4F,,,,,19000101,99991231,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,1,2,3,－,,,　,,システム　管理者,20140129154616960,小林　孝菜,20210713152101450,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,㈱ｱｲﾃﾞﾑ,0,1,0,0,1,,1,001,当月末締翌月末払,当月末締翌月末払,1,1,1,,,,2,0,0,0,1,,,,,1,振込,1,10000003,三井住友/ﾒｲﾝ,,,,,,,,,,,,,,,,,,,,,0001,みずほ,240,新宿,1,5239159,㈱ｱｲﾃﾞﾑ,ｶ)ｱｲﾃﾞﾑ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1,1,99,,,,,,,,,,,,,
,,00,初期導入,10000041,,,,,,0,0,0,0,0,0,1,0,㈱ｱｲｴｽｴｲ,,㈱ｱｲｴｽｴｲ,ｱｲｴｽｴｲ,,,,,,,,,,,,,,19000101,99991231,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,1,2,3,－,,,　,,システム　管理者,20140129154616960,宇野　修平,20250310112113934,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,0,0,1,,1,001,当月末締翌月末払,当月末締翌月末払,1,1,1,,,,2,0,0,0,1,,,,,1,振込,1,10000003,三井住友/ﾒｲﾝ,,,,,,,,,,,,,,,,,,,,,0010,りそな,545,千葉,1,1024717,㈱ｱｲｴｽｴｲ,ｶ)ｱｲｴｽｴｲ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1,1,99,,,,,,,,,,,,,
,,00,初期導入,10000042,,,,,,0,0,0,0,0,0,1,0,ｱｽﾞﾜﾝ㈱,,ｱｽﾞﾜﾝ㈱,ｱｽﾞﾜﾝ,,,,,,,,,,,,,,19000101,99991231,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,2,2,3,－,,,　,,システム　管理者,20140129154616960,宇野　修平,20250227155236933,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,0,0,1,,1,001,当月末締翌月末払,当月末締翌月末払,1,1,1,,,,2,0,0,0,1,,,,,1,振込,1,10000003,三井住友/ﾒｲﾝ,,,,,,,,,,,,,,,,,,,,,0005,三菱ＵＦＪ,037,天神橋,2,0114683,ｱｽﾞﾜﾝ㈱,ｱｽﾞﾜﾝ(ｶ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,99,,,,,,,,,,,,,
,,00,初期導入,10000042,,,,,,0,0,0,0,0,0,1,0,ｱｽﾞﾜﾝ㈱,,ｱｽﾞﾜﾝ㈱,ｱｽﾞﾜﾝ,,,,,,,,,,,,,,19000101,99991231,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,2,2,3,－,,,　,,システム　管理者,20140129154616960,宇野　修平,20250227155236933,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,0,0,1,,1,001,当月末締翌月末払,当月末締翌月末払,1,1,1,,,,2,0,0,0,1,,,,,1,振込,1,10000003,三井住友/ﾒｲﾝ,,,,,,,,,,,,,,,,,,,,,0005,三菱ＵＦＪ,037,天神橋,2,0114683,ｱｽﾞﾜﾝ㈱,ｱｽﾞﾜﾝ(ｶ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1,1,99,,,,,,,,,,,,,
,,00,初期導入,10000067,,,,,,0,0,0,0,0,0,1,0,阿部･井窪･片山法律事務所,,阿部･井窪･片山,ｱﾍﾞｲｸﾎﾞｶﾀﾔﾏﾎｳﾘﾂｼﾞﾑｼｮ,,,,,,,,,,,,,,19000101,99991231,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,1,2,3,－,,,　,,システム　管理者,20140129154616960,宇野　修平,20250926141330279,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,阿部･井窪･片山法律事務所,1,1,0,0,1,,1,001,当月末締翌月末払,当月末締翌月末払,1,1,1,,,,2,0,0,0,1,,,,,1,振込,1,10000003,三井住友/ﾒｲﾝ,,,,,,,,,,,,,,,,,,,,,0001,みずほ,125,銀座中央,1,1360081,阿部･井窪･片山法律事務所,ｱﾍﾞ.ｲｸﾎﾞ.ｶﾀﾔﾏﾎｳﾘﾂｼﾞﾑｼﾖ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1,0,99,,,,,,,,,,,,,
,,00,初期導入,10000068,,,,,,0,0,0,0,0,0,0,0,FC名古屋東,,FC名古屋東,ｴﾌｼｰﾅｺﾞﾔﾋｶﾞｼ,,,,,,,,,,,,,,19000101,99991231,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,1,JPY,1,2,3,－,,,　,,システム　管理者,20140129142945981,システム　管理者,20140328195936347,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,00,初期導入,10000069,,,,,,0,0,0,0,0,0,0,0,FCﾒﾃﾞｨｱｴﾑｼﾞｰ㈱,,FCﾒﾃﾞｨｱｴﾑｼﾞｰ㈱,ｴﾌｼｰﾒﾃﾞｨｱｴﾐｼﾞｰ,,,,,,,,,,,,,,19000101,99991231,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,1,JPY,1,2,3,－,,,　,,システム　管理者,20140129142945981,システム　管理者,20140328195936347,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,00,初期導入,10000070,,,,,,0,0,0,0,0,1,0,0,FC㈱依佐美,旧:FCやさしい手刈谷(ﾖｻﾐｹｱｻｰﾋﾞｽ),FC㈱依佐美,ｴﾌｼｰﾖｻﾐ,,,,,,,,,,,,,,19000101,99991231,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,1,JPY,1,2,3,－,,,　,,システム　管理者,20140129142945981,廣田　絢,20150501142009233,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,00,初期導入,10000071,,,,,,0,0,0,0,0,0,0,0,FC駱駝倶楽部,,FC駱駝倶楽部,ｴﾌｼｰﾗｸﾀﾞｸﾗﾌﾞ,,,,,,,,,,,,,,19000101,99991231,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,1,JPY,1,2,3,－,,,　,,システム　管理者,20140228144727072,システム　管理者,20140328195936347,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,00,初期導入,10000081,,,,,,0,0,0,0,0,0,1,0,飯田橋商事㈱,,飯田橋商事㈱,ｲｲﾀﾞﾊﾞｼｼｮｳｼﾞ,,,,,,,,,,,,,,19000101,99991231,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,1,2,3,－,,,　,,システム　管理者,20140129154616960,システム　管理者,20140328200123850,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,0,0,1,,1,001,当月末締翌月末払,当月末締翌月末払,1,1,1,,,,2,0,0,0,1,,,,,1,振込,1,10000001,みずほ/ﾒｲﾝ,,,,,,,,,,,,,,,,,,,,,0005,三菱ＵＦＪ,060,江戸川橋,2,9013149,飯田橋商事㈱,ｲｲﾀﾞﾊﾞｼｼﾖｳｼﾞ(ｶ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1,1,99,,,,,,,,,,,,,
,,00,初期導入,10000082,,,,,,0,0,0,0,0,0,1,0,㈱一公社,,㈱一公社,ｲｯｺｳｼｬ,,,,,,,,,,,,,,19000101,99991231,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,1,2,3,－,,,　,,システム　管理者,20140129154616960,システム　管理者,20140328200123850,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,0,0,1,,1,001,当月末締翌月末払,当月末締翌月末払,1,1,1,,,,2,0,0,0,1,,,,,1,振込,1,10000001,みずほ/ﾒｲﾝ,,,,,,,,,,,,,,,,,,,,,ZZZZ,移行用ダミー,001,ダミー,9,XXXXXXX,㈱一公社,XXXXXXX,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1,1,99,,,,,,,,,,,,,
,,00,初期導入,10000083,,,,,,0,0,0,0,0,0,1,0,石川えい子,,石川えい子,ｲｼｶﾜｴｲｺ,,,,,,,,,,,,,,19000101,99991231,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,1,2,3,－,,,　,,システム　管理者,20140129154616960,システム　管理者,20140328200123850,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,0,0,1,,1,001,当月末締翌月末払,当月末締翌月末払,1,1,1,,,,2,0,0,0,1,,,,,1,振込,2,10000003,三井住友/ﾒｲﾝ,,,,,,,,,,,,,,,,,,,,,0009,三井住友,247,三鷹,1,7146676,石川えい子,ｲｼｶﾜｴｲｺ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,27,,,,,,,,,,,,,
,,00,初期導入,10000084,,,,,,0,0,0,0,0,0,1,0,いきいきｻｰﾋﾞｽｾﾝﾀｰ,,いきいきｻｰﾋﾞｽｾ,ｲｷｲｷｻｰﾋﾞｽｾﾝﾀｰ,,,,,,,,,,,,,,19000101,99991231,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,1,2,3,－,,,　,,システム　管理者,20140129154616960,廣田　絢,20171102163147583,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,0,0,1,,1,001,当月末締翌月末払,当月末締翌月末払,1,1,1,,,,2,0,0,0,1,,,,,1,振込,1,10000003,三井住友/ﾒｲﾝ,,,,,,,,,,,,,,,,,,,,,ZZZZ,移行用ダミー,001,ダミー,9,XXXXXXX,いきいきｻｰﾋﾞｽｾﾝﾀｰ,XXXXXXX,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1,1,99,,,,,,,,,,,,,
,,00,初期導入,10000085,,,,,,0,0,0,0,0,0,1,0,㈱ｲﾝﾌﾟﾚｽ,,㈱ｲﾝﾌﾟﾚｽ,ｲﾝﾌﾟﾚｽ,,,,,,,,,,,,,,19000101,99991231,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,1,2,3,－,,,　,,システム　管理者,20140319230604287,システム　管理者,20140328200123850,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,0,0,1,,1,001,当月末締翌月末払,当月末締翌月末払,1,1,1,,,,2,0,0,0,1,,,,,1,振込,1,10000003,三井住友/ﾒｲﾝ,,,,,,,,,,,,,,,,,,,,,ZZZZ,移行用ダミー,001,ダミー,1,1472578,㈱ｲﾝﾌﾟﾚｽ,ｶ)ｲﾝﾌﾟﾚｽ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1,1,99,,,,,,,,,,,,,
,,00,初期導入,10000086,,,,,,0,0,0,0,0,0,1,0,㈱ｲﾝﾎﾞｲｽ,,㈱ｲﾝﾎﾞｲｽ,ｲﾝﾎﾞｲｽ,,,,,,,,,,,,,,19000101,99991231,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,1,2,3,－,,,　,,システム　管理者,20140129154616960,システム　管理者,20140328200123850,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,0,0,1,,1,001,当月末締翌月末払,当月末締翌月末払,1,1,1,,,,2,0,0,0,1,,,,,1,振込,1,10000001,みずほ/ﾒｲﾝ,,,,,,,,,,,,,,,,,,,,,ZZZZ,移行用ダミー,001,ダミー,9,XXXXXXX,㈱ｲﾝﾎﾞｲｽ,XXXXXXX,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1,1,99,,,,,,,,,,,,,
,,00,初期導入,10000087,,,,,,0,0,0,0,0,0,1,0,㈲ｲｰｽﾍﾟｰｽﾌﾟﾗﾝﾆﾝｸﾞ,,㈲ｲｰｽﾍﾟｰｽﾌﾟﾗﾝﾆ,ｲｰｽﾍﾟｰｽﾌﾟﾗﾝﾆﾝｸﾞ,,,,,,,,,,,,,,19000101,99991231,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,1,2,3,－,,,　,,システム　管理者,20140129154616960,システム　管理者,20140328200123850,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,0,0,1,,1,001,当月末締翌月末払,当月末締翌月末払,1,1,1,,,,2,0,0,0,1,,,,,1,振込,1,10000003,三井住友/ﾒｲﾝ,,,,,,,,,,,,,,,,,,,,,0010,りそな,473,渋谷,1,2162505,㈲ｲｰｽﾍﾟｰｽﾌﾟﾗﾝﾆﾝｸﾞ,ﾕ)ｲ-ｽﾍﾟ-ｽﾌﾟﾗﾝﾆﾝｸﾞ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1,1,99,,,,,,,,,,,,,
,,00,初期導入,10000088,,,,,,0,0,0,0,0,0,1,0,㈱伊豆急ｹｰﾌﾞﾙﾈｯﾄﾜｰｸ,,㈱伊豆急ｹｰﾌﾞﾙﾈ,ｲｽﾞｷｭｳｹｰﾌﾞﾙﾈｯﾄﾜｰｸ,,,,,,,,,,,,,,19000101,99991231,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,1,2,3,－,,,　,,システム　管理者,20140129154616960,システム　管理者,20140328200123850,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,0,0,1,,1,001,当月末締翌月末払,当月末締翌月末払,1,1,1,,,,2,0,0,0,1,,,,,1,振込,1,10000003,三井住友/ﾒｲﾝ,,,,,,,,,,,,,,,,,,,,,0149,静岡,227,伊豆高原,2,0000077,㈱伊豆急ｹｰﾌﾞﾙﾈｯﾄﾜｰｸ,ｶ)ｲｽﾞｷﾕｳｹ-ﾌﾞﾙﾈﾂﾄﾜ-ｸ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1,1,99,,,,,,,,,,,,,
,,00,初期導入,10000089,,,,,,0,0,0,0,0,0,1,0,信和通信社,,信和通信社,ｼﾝﾜﾂｳｼﾝｼｬ,,,,,,,,,,,,,,19000101,99991231,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,1,2,3,－,,,　,,システム　管理者,20140129154616960,システム　管理者,20140328200123850,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,0,0,1,,1,001,当月末締翌月末払,当月末締翌月末払,1,1,1,,,,2,0,0,0,1,,,,,1,振込,1,10000001,みずほ/ﾒｲﾝ,,,,,,,,,,,,,,,,,,,,,0009,三井住友,219,神田,2,2101373,信和通信社,ｶ)ｼﾝﾜﾂｳｼﾝｼﾔ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1,1,99,,,,,,,,,,,,,
,,00,初期導入,10000090,,,,,,0,0,0,0,0,0,1,0,ｳｨｽﾞﾀﾞﾑ教育通信社,,ｳｨｽﾞﾀﾞﾑ教,ｳｨｽﾞﾀﾞﾑｷｮｳｲｸﾂｳｼﾝｼｬ,,,,,,,,,,,,,,19000101,99991231,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,1,2,3,－,,,　,,システム　管理者,20140129154616960,システム　管理者,20140328200123850,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,0,0,1,,1,001,当月末締翌月末払,当月末締翌月末払,1,1,1,,,,2,0,0,0,1,,,,,1,振込,1,10000001,みずほ/ﾒｲﾝ,,,,,,,,,,,,,,,,,,,,,ZZZZ,移行用ダミー,001,ダミー,9,XXXXXXX,ｳｨｽﾞﾀﾞﾑ教育通信社,XXXXXXX,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1,1,99,,,,,,,,,,,,,
